Order_ID,Customer_ID,Age,Gender,Location,Product_Category,Brand,Price,Quantity,Discount_%,Discount_Value,Total_Amount,Payment_Method,Device_Type,Purchase_Date,Customer_Segment
5213,2213,46,Male,Pune,Home,Nike,58869.35,2,30,17660.8,82417.1,COD,Mobile - iOS,31-08-2025,High
5214,2214,20,Male,Mumbai,Home,Zara,39617.81,2,30,11885.34,55464.94,Card,Tablet - Android,06-04-2025,High
5215,2215,28,Male,Mumbai,Sports,Zara,16673.48,4,5,833.67,63359.24,COD,Tablet - Android,25-02-2025,High
5216,2216,54,Female,Delhi,Home,Sony,57342.68,3,15,8601.4,146223.84,COD,Tablet - iPad,20-01-2025,High
5217,2217,21,Female,Chennai,Beauty,Samsung,45092.86,4,30,13527.86,126260,COD,Laptop - Mac,26-07-2025,High
5218,2218,21,Female,Hyderabad,Clothing,Apple,73862.74,5,15,11079.41,313916.65,COD,Tablet - Android,21-03-2025,High
5219,2219,41,Female,Hyderabad,Clothing,Zara,36528.95,2,30,10958.68,51140.54,UPI,Laptop - Windows,18-10-2025,High
5220,2220,45,Male,Bangalore,Clothing,Sony,73812.75,4,5,3690.64,280488.44,UPI,Mobile - Android,30-12-2025,High
5221,2221,52,Female,Bangalore,Beauty,Boat,63924.19,1,30,19177.26,44746.93,UPI,Tablet - Android,10-11-2025,Medium
5222,2222,55,Female,Pune,Sports,Samsung,13720.97,5,5,686.05,65174.6,COD,Laptop - Windows,26-10-2025,High
5223,2223,41,Male,Chennai,Clothing,Adidas,46210.37,5,10,4621.04,207946.65,Card,Tablet - iPad,25-06-2025,High
5224,2224,39,Female,Hyderabad,Sports,Boat,58952.79,3,5,2947.64,168015.45,COD,Tablet - Android,21-02-2025,High
5225,2225,43,Male,Bangalore,Clothing,Boat,2909.65,5,5,145.48,13820.85,COD,Laptop - Mac,28-12-2025,Low
5226,2226,35,Male,Delhi,Sports,Adidas,9105.35,5,30,2731.6,31868.75,Card,Tablet - iPad,17-10-2025,Medium
5227,2227,20,Male,Mumbai,Sports,Zara,72480.44,3,25,18120.11,163080.99,UPI,Mobile - Android,29-11-2025,High
5228,2228,63,Male,Delhi,Sports,Puma,33072.18,2,10,3307.22,59529.92,UPI,Mobile - Android,16-07-2025,High
5229,2229,28,Male,Mumbai,Home,Nike,75190.96,1,15,11278.64,63912.32,COD,Mobile - Android,12-07-2025,High
5230,2230,26,Male,Bangalore,Clothing,Boat,22561.46,5,5,1128.07,107166.95,UPI,Tablet - Android,20-12-2025,High
5231,2231,50,Female,Chennai,Electronics,Samsung,51145.83,3,25,12786.46,115078.11,UPI,Mobile - iOS,12-01-2025,High
5232,2232,43,Female,Pune,Beauty,Zara,35167.18,5,25,8791.8,131876.9,COD,Mobile - Android,24-06-2025,High
5233,2233,53,Female,Chennai,Home,Samsung,73331.29,5,0,0,366656.45,COD,Laptop - Windows,25-08-2025,High
5234,2234,21,Female,Pune,Sports,Samsung,59210.54,5,10,5921.05,266447.45,COD,Laptop - Mac,04-12-2025,High
5235,2235,19,Female,Mumbai,Clothing,Adidas,33861.28,3,15,5079.19,86346.27,Card,Mobile - iOS,18-02-2025,High
5236,2236,25,Male,Bangalore,Electronics,Nike,60073.08,2,25,15018.27,90109.62,COD,Mobile - Android,14-07-2025,High
5237,2237,24,Male,Mumbai,Beauty,Nike,60566.49,5,40,24226.6,181699.45,COD,Laptop - Mac,06-03-2025,High
5238,2238,53,Female,Delhi,Sports,Boat,1201.35,1,5,60.07,1141.28,UPI,Laptop - Windows,30-03-2025,Low
5239,2239,51,Male,Pune,Sports,Sony,49801.26,4,20,9960.25,159364.04,COD,Laptop - Windows,26-07-2025,High
5240,2240,57,Male,Bangalore,Beauty,Adidas,4508.67,4,5,225.43,17132.96,COD,Laptop - Mac,04-11-2025,Low
5241,2241,36,Female,Delhi,Beauty,Puma,62599.91,1,15,9389.99,53209.92,UPI,Tablet - iPad,24-09-2025,High
5242,2242,46,Male,Mumbai,Electronics,Samsung,1001.59,1,0,0,1001.59,UPI,Tablet - Android,27-02-2025,Low
5243,2243,56,Male,Pune,Electronics,Nike,65574.92,5,15,9836.24,278693.4,UPI,Tablet - iPad,23-08-2025,High
5244,2244,23,Female,Chennai,Sports,Adidas,54101.47,5,25,13525.37,202880.5,UPI,Laptop - Mac,27-05-2025,High
5245,2245,27,Male,Bangalore,Clothing,Adidas,78852.32,4,0,0,315409.28,COD,Tablet - iPad,31-12-2025,High
5246,2246,58,Male,Delhi,Beauty,Puma,11841.78,1,30,3552.53,8289.25,COD,Tablet - Android,16-04-2025,Low
5247,2247,59,Male,Mumbai,Sports,Apple,36766.48,1,20,7353.3,29413.18,Card,Tablet - iPad,29-01-2025,Medium
5248,2248,22,Male,Chennai,Sports,Samsung,33702.63,3,5,1685.13,96052.5,COD,Laptop - Mac,02-04-2025,High
5249,2249,41,Female,Pune,Beauty,Puma,15100,1,25,3775,11325,Card,Laptop - Mac,22-04-2025,Low
5250,2250,58,Female,Hyderabad,Beauty,Puma,32552.56,2,10,3255.26,58594.6,COD,Tablet - iPad,30-04-2025,High
5251,2251,39,Male,Delhi,Beauty,Boat,17997.1,3,0,0,53991.3,COD,Mobile - iOS,27-04-2025,High
5252,2252,43,Male,Chennai,Clothing,Samsung,1629,1,5,81.45,1547.55,UPI,Laptop - Windows,02-12-2025,Low
5253,2253,54,Female,Hyderabad,Home,Nike,35192.74,3,10,3519.27,95020.41,COD,Mobile - iOS,02-03-2025,High
5254,2254,62,Male,Pune,Electronics,Apple,29461.7,2,40,11784.68,35354.04,Card,Mobile - Android,21-07-2025,Medium
5255,2255,46,Female,Pune,Beauty,Samsung,40962.98,2,10,4096.3,73733.36,UPI,Laptop - Windows,08-05-2025,High
5256,2256,53,Female,Pune,Clothing,Nike,34979.61,2,20,6995.92,55967.38,UPI,Mobile - Android,17-03-2025,High
5257,2257,37,Male,Delhi,Electronics,Apple,73698.78,5,25,18424.7,276370.4,UPI,Tablet - iPad,06-05-2025,High
5258,2258,35,Male,Pune,Beauty,Apple,20765.92,1,10,2076.59,18689.33,UPI,Mobile - Android,07-01-2025,Low
5259,2259,57,Female,Bangalore,Home,Adidas,69942.45,4,0,0,279769.8,COD,Tablet - Android,05-02-2025,High
5260,2260,62,Male,Pune,Electronics,Nike,11100.86,1,10,1110.09,9990.77,COD,Mobile - iOS,28-02-2025,Low
5261,2261,58,Female,Bangalore,Home,Nike,36337.21,2,5,1816.86,69040.7,Card,Laptop - Windows,11-12-2025,High
5262,2262,32,Male,Hyderabad,Home,Zara,7200.02,5,15,1080,30600.1,COD,Mobile - iOS,18-06-2025,Medium
5263,2263,32,Female,Bangalore,Clothing,Nike,51115.75,1,0,0,51115.75,Card,Tablet - Android,21-08-2025,High
5264,2264,41,Male,Mumbai,Home,Zara,71391.06,3,40,28556.42,128503.92,COD,Laptop - Windows,20-04-2025,High
5265,2265,46,Male,Pune,Electronics,Nike,49252.91,4,15,7387.94,167459.88,UPI,Laptop - Mac,19-04-2025,High
5266,2266,34,Female,Mumbai,Home,Nike,55156.65,1,5,2757.83,52398.82,Card,Mobile - iOS,10-03-2025,High
5267,2267,64,Female,Bangalore,Home,Adidas,41305.99,1,15,6195.9,35110.09,COD,Tablet - Android,08-11-2025,Medium
5268,2268,42,Male,Mumbai,Beauty,Sony,35420.97,1,30,10626.29,24794.68,Card,Laptop - Windows,23-12-2025,Medium
5269,2269,33,Female,Mumbai,Clothing,Adidas,77960.61,4,5,3898.03,296250.32,Card,Laptop - Windows,10-11-2025,High
5270,2270,34,Male,Delhi,Sports,Nike,78152.29,2,20,15630.46,125043.66,UPI,Laptop - Windows,16-03-2025,High
5271,2271,64,Female,Chennai,Electronics,Boat,53139.13,3,0,0,159417.39,UPI,Tablet - Android,29-11-2025,High
5272,2272,64,Male,Delhi,Clothing,Boat,65663.01,4,25,16415.75,196989.04,Card,Mobile - iOS,29-09-2025,High
5273,2273,38,Female,Bangalore,Electronics,Nike,69786.52,2,10,6978.65,125615.74,Card,Tablet - iPad,14-06-2025,High
5274,2274,61,Male,Bangalore,Beauty,Nike,17640.11,4,15,2646.02,59976.36,Card,Mobile - Android,26-11-2025,High
5275,2275,44,Female,Chennai,Clothing,Puma,64421.16,1,5,3221.06,61200.1,Card,Laptop - Windows,02-10-2025,High
5276,2276,22,Male,Pune,Beauty,Sony,10775.28,3,30,3232.58,22628.1,Card,Mobile - iOS,05-01-2025,Medium
5277,2277,39,Female,Hyderabad,Sports,Zara,51073.23,4,30,15321.97,143005.04,COD,Laptop - Mac,03-10-2025,High
5278,2278,50,Male,Bangalore,Clothing,Sony,74847.71,2,25,18711.93,112271.56,Card,Tablet - iPad,28-01-2025,High
5279,2279,57,Female,Mumbai,Clothing,Puma,47692.94,5,0,0,238464.7,UPI,Laptop - Windows,12-03-2025,High
5280,2280,19,Male,Bangalore,Beauty,Boat,27782.02,2,30,8334.61,38894.82,Card,Laptop - Windows,07-01-2025,Medium
5281,2281,52,Female,Pune,Electronics,Adidas,69406.78,3,0,0,208220.34,COD,Laptop - Windows,28-02-2025,High
5282,2282,60,Female,Mumbai,Beauty,Puma,35251.24,3,30,10575.37,74027.61,COD,Tablet - iPad,03-06-2025,High
5283,2283,36,Male,Mumbai,Electronics,Adidas,67053.42,5,10,6705.34,301740.4,Card,Tablet - iPad,09-03-2025,High
5284,2284,57,Male,Mumbai,Beauty,Adidas,42801.96,1,15,6420.29,36381.67,COD,Tablet - Android,18-06-2025,Medium
5285,2285,44,Female,Bangalore,Sports,Apple,12351.97,1,0,0,12351.97,UPI,Tablet - iPad,04-10-2025,Low
5286,2286,57,Female,Chennai,Home,Puma,18720.79,3,15,2808.12,47738.01,UPI,Mobile - Android,18-04-2025,Medium
5287,2287,53,Female,Bangalore,Beauty,Nike,62430.24,5,5,3121.51,296543.65,UPI,Tablet - iPad,26-08-2025,High
5288,2288,56,Male,Pune,Clothing,Puma,77782.42,3,15,11667.36,198345.18,UPI,Tablet - iPad,10-09-2025,High
5289,2289,19,Female,Delhi,Beauty,Samsung,75344.67,2,30,22603.4,105482.54,COD,Laptop - Windows,15-04-2025,High
5290,2290,58,Male,Chennai,Home,Puma,40071.49,3,25,10017.87,90160.86,Card,Tablet - iPad,26-08-2025,High
5291,2291,35,Female,Hyderabad,Home,Boat,14957.83,3,20,2991.57,35898.78,Card,Laptop - Mac,06-09-2025,Medium
5292,2292,63,Male,Pune,Sports,Sony,6212.01,1,5,310.6,5901.41,COD,Laptop - Windows,23-05-2025,Low
5293,2293,40,Female,Hyderabad,Electronics,Nike,35612.72,5,25,8903.18,133547.7,COD,Mobile - iOS,19-02-2025,High
5294,2294,43,Male,Mumbai,Beauty,Adidas,1887.03,5,5,94.35,8963.4,COD,Laptop - Mac,09-10-2025,Low
5295,2295,28,Female,Pune,Electronics,Apple,71544.03,1,0,0,71544.03,UPI,Laptop - Windows,16-12-2025,High
5296,2296,18,Female,Delhi,Sports,Sony,51374.28,2,20,10274.86,82198.84,COD,Tablet - iPad,11-09-2025,High
5297,2297,53,Female,Bangalore,Electronics,Apple,58526.67,2,30,17558,81937.34,UPI,Tablet - iPad,29-11-2025,High
5298,2298,37,Male,Mumbai,Home,Adidas,23916.35,2,15,3587.45,40657.8,Card,Laptop - Windows,18-01-2025,Medium
5299,2299,48,Female,Chennai,Beauty,Nike,52660.71,3,20,10532.14,126385.71,COD,Tablet - iPad,17-05-2025,High
5300,2300,25,Male,Hyderabad,Beauty,Boat,8188.46,5,30,2456.54,28659.6,COD,Tablet - Android,01-02-2025,Medium
5301,2301,57,Male,Mumbai,Beauty,Puma,21365.72,3,25,5341.43,48072.87,Card,Tablet - iPad,10-05-2025,Medium
5302,2302,41,Female,Mumbai,Beauty,Boat,67930.11,2,20,13586.02,108688.18,Card,Laptop - Mac,24-02-2025,High
5303,2303,37,Female,Pune,Clothing,Apple,29804.04,4,25,7451.01,89412.12,COD,Tablet - iPad,12-01-2025,High
5304,2304,32,Female,Bangalore,Beauty,Apple,15140.17,5,40,6056.07,45420.5,UPI,Tablet - Android,20-11-2025,Medium
5305,2305,47,Male,Chennai,Home,Adidas,18020.02,5,10,1802,81090.1,Card,Mobile - iOS,05-06-2025,High
5306,2306,37,Female,Pune,Clothing,Apple,51875.77,1,40,20750.31,31125.46,Card,Tablet - iPad,12-04-2025,Medium
5307,2307,55,Male,Bangalore,Beauty,Apple,46835.59,5,25,11708.9,175633.45,COD,Tablet - Android,14-05-2025,High
5308,2308,19,Male,Pune,Electronics,Samsung,8520,3,0,0,25560,COD,Laptop - Windows,29-05-2025,Medium
5309,2309,23,Male,Bangalore,Sports,Zara,69409.38,1,40,27763.75,41645.63,UPI,Laptop - Windows,04-10-2025,Medium
5310,2310,59,Male,Delhi,Electronics,Boat,72272.15,1,10,7227.22,65044.93,UPI,Mobile - iOS,14-09-2025,High
5311,2311,35,Male,Bangalore,Clothing,Boat,11153.22,2,15,1672.98,18960.48,UPI,Tablet - Android,24-07-2025,Low
5312,2312,53,Male,Delhi,Beauty,Boat,27923.13,2,20,5584.63,44677,UPI,Mobile - iOS,02-12-2025,Medium
5313,2313,31,Female,Pune,Electronics,Puma,57574.63,1,15,8636.19,48938.44,UPI,Mobile - iOS,26-11-2025,Medium
5314,2314,43,Male,Bangalore,Home,Boat,35725.22,4,0,0,142900.88,UPI,Laptop - Mac,04-12-2025,High
5315,2315,51,Female,Chennai,Home,Sony,28648.81,2,20,5729.76,45838.1,COD,Laptop - Mac,20-06-2025,Medium
5316,2316,47,Male,Delhi,Home,Sony,76019.97,4,25,19004.99,228059.92,UPI,Tablet - Android,17-09-2025,High
5317,2317,24,Female,Hyderabad,Home,Samsung,25602.45,1,25,6400.61,19201.84,COD,Laptop - Windows,28-10-2025,Low
5318,2318,47,Female,Delhi,Home,Boat,64747.34,3,5,3237.37,184529.91,UPI,Laptop - Windows,15-08-2025,High
5319,2319,35,Female,Delhi,Electronics,Nike,29161.04,5,10,2916.1,131224.7,COD,Laptop - Windows,08-12-2025,High
5320,2320,39,Female,Pune,Home,Sony,40830,5,40,16332,122490,COD,Mobile - iOS,18-04-2025,High
5321,2321,34,Female,Mumbai,Home,Puma,76807.07,1,5,3840.35,72966.72,COD,Laptop - Mac,15-02-2025,High
5322,2322,48,Male,Delhi,Home,Zara,51035.88,1,10,5103.59,45932.29,UPI,Tablet - iPad,09-08-2025,Medium
5323,2323,34,Male,Bangalore,Clothing,Nike,26652.09,3,10,2665.21,71960.64,COD,Tablet - iPad,26-10-2025,High
5324,2324,48,Female,Pune,Beauty,Boat,21890.55,3,40,8756.22,39402.99,Card,Mobile - iOS,03-05-2025,Medium
5325,2325,30,Male,Bangalore,Electronics,Adidas,39599.11,1,30,11879.73,27719.38,COD,Laptop - Windows,29-06-2025,Medium
5326,2326,44,Male,Delhi,Clothing,Nike,49424.16,3,15,7413.62,126031.62,Card,Mobile - Android,02-02-2025,High
5327,2327,37,Male,Pune,Electronics,Boat,46121.44,4,20,9224.29,147588.6,COD,Tablet - Android,18-03-2025,High
5328,2328,34,Female,Mumbai,Electronics,Puma,10344.68,5,20,2068.94,41378.7,COD,Mobile - Android,03-07-2025,Medium
5329,2329,46,Male,Mumbai,Clothing,Boat,33526.96,5,20,6705.39,134107.85,UPI,Mobile - Android,18-06-2025,High
5330,2330,56,Female,Chennai,Beauty,Zara,53908.16,2,20,10781.63,86253.06,UPI,Mobile - Android,02-08-2025,High
5331,2331,52,Male,Bangalore,Beauty,Apple,50832.02,2,10,5083.2,91497.64,UPI,Laptop - Mac,19-05-2025,High
5332,2332,25,Male,Pune,Sports,Adidas,28610.47,1,20,5722.09,22888.38,UPI,Mobile - iOS,05-11-2025,Medium
5333,2333,60,Male,Chennai,Sports,Boat,43969.47,1,30,13190.84,30778.63,Card,Tablet - Android,05-03-2025,Medium
5334,2334,55,Male,Bangalore,Home,Samsung,12190.73,4,20,2438.15,39010.32,Card,Tablet - iPad,03-10-2025,Medium
5335,2335,32,Female,Mumbai,Beauty,Nike,9206.02,5,20,1841.2,36824.1,Card,Tablet - iPad,08-08-2025,Medium
5336,2336,18,Male,Bangalore,Home,Zara,16083.62,4,40,6433.45,38600.68,Card,Tablet - iPad,09-12-2025,Medium
5337,2337,50,Male,Chennai,Electronics,Nike,23074.56,1,15,3461.18,19613.38,UPI,Laptop - Windows,08-08-2025,Low
5338,2338,20,Female,Hyderabad,Home,Puma,60078.16,3,10,6007.82,162211.02,Card,Tablet - Android,17-06-2025,High
5339,2339,56,Male,Delhi,Beauty,Nike,47741.81,5,10,4774.18,214838.15,UPI,Tablet - iPad,18-10-2025,High
5340,2340,55,Male,Mumbai,Electronics,Samsung,445.63,2,20,89.13,713,Card,Laptop - Windows,27-06-2025,Low
5341,2341,32,Female,Hyderabad,Clothing,Boat,42946.54,1,25,10736.64,32209.9,COD,Laptop - Windows,17-05-2025,Medium
5342,2342,59,Female,Mumbai,Sports,Sony,30118.35,2,5,1505.92,57224.86,Card,Mobile - Android,15-06-2025,High
5343,2343,35,Male,Delhi,Electronics,Puma,29010.39,3,20,5802.08,69624.93,Card,Laptop - Mac,26-04-2025,High
5344,2344,55,Male,Chennai,Clothing,Nike,63967.05,1,0,0,63967.05,UPI,Mobile - iOS,12-09-2025,High
5345,2345,48,Male,Mumbai,Home,Sony,40122.77,2,5,2006.14,76233.26,Card,Mobile - iOS,25-07-2025,High
5346,2346,37,Female,Mumbai,Clothing,Puma,13692.31,4,15,2053.85,46553.84,UPI,Laptop - Windows,09-11-2025,Medium
5347,2347,24,Female,Pune,Home,Sony,17704.5,4,40,7081.8,42490.8,COD,Mobile - iOS,01-01-2025,Medium
5348,2348,54,Female,Chennai,Home,Nike,25035.55,5,25,6258.89,93883.3,Card,Laptop - Windows,07-02-2025,High
5349,2349,44,Female,Hyderabad,Electronics,Zara,27177.55,1,30,8153.26,19024.29,Card,Tablet - Android,11-12-2025,Low
5350,2350,25,Female,Bangalore,Sports,Adidas,32034.57,4,15,4805.19,108917.52,Card,Mobile - iOS,17-04-2025,High
5351,2351,31,Female,Mumbai,Beauty,Samsung,70304.9,5,25,17576.22,263643.4,COD,Laptop - Windows,15-06-2025,High
5352,2352,32,Female,Chennai,Home,Samsung,26841.99,2,0,0,53683.98,COD,Mobile - iOS,25-05-2025,High
5353,2353,24,Female,Delhi,Home,Apple,45941.07,1,0,0,45941.07,UPI,Mobile - Android,31-01-2025,Medium
5354,2354,50,Male,Mumbai,Home,Sony,376.02,2,15,56.4,639.24,COD,Laptop - Mac,06-12-2025,Low
5355,2355,51,Female,Delhi,Home,Sony,14396.61,5,25,3599.15,53987.3,Card,Tablet - Android,07-10-2025,High
5356,2356,21,Male,Hyderabad,Home,Samsung,61424.62,5,15,9213.69,261054.65,UPI,Laptop - Windows,15-10-2025,High
5357,2357,18,Male,Bangalore,Electronics,Samsung,34952.61,2,10,3495.26,62914.7,Card,Laptop - Windows,22-07-2025,High
5358,2358,58,Female,Mumbai,Home,Apple,25549.57,5,25,6387.39,95810.9,UPI,Mobile - Android,25-05-2025,High
5359,2359,31,Male,Bangalore,Beauty,Zara,23609.27,2,15,3541.39,40135.76,Card,Laptop - Mac,18-10-2025,Medium
5360,2360,48,Female,Bangalore,Clothing,Sony,37337.73,1,25,9334.43,28003.3,UPI,Tablet - iPad,28-03-2025,Medium
5361,2361,55,Male,Delhi,Home,Adidas,353.59,1,30,106.08,247.51,Card,Laptop - Windows,24-11-2025,Low
5362,2362,37,Female,Mumbai,Beauty,Samsung,25179.08,2,20,5035.82,40286.52,COD,Tablet - iPad,07-03-2025,Medium
5363,2363,20,Female,Pune,Sports,Zara,76093.72,1,15,11414.06,64679.66,Card,Mobile - iOS,24-12-2025,High
5364,2364,52,Female,Mumbai,Beauty,Zara,11276.19,1,25,2819.05,8457.14,UPI,Mobile - iOS,07-05-2025,Low
5365,2365,63,Male,Pune,Sports,Nike,895.98,1,10,89.6,806.38,COD,Tablet - Android,09-04-2025,Low
5366,2366,50,Male,Pune,Clothing,Samsung,319.8,2,0,0,639.6,UPI,Mobile - Android,25-02-2025,Low
5367,2367,32,Male,Hyderabad,Home,Adidas,57090.22,2,25,14272.56,85635.32,COD,Laptop - Windows,11-01-2025,High
5368,2368,20,Male,Hyderabad,Electronics,Sony,45500.08,3,20,9100.02,109200.18,Card,Mobile - Android,02-09-2025,High
5369,2369,45,Male,Pune,Sports,Sony,79592.3,5,10,7959.23,358165.35,UPI,Mobile - iOS,10-04-2025,High
5370,2370,44,Female,Chennai,Clothing,Zara,26618.06,3,25,6654.52,59890.62,Card,Mobile - iOS,08-08-2025,High
5371,2371,64,Male,Mumbai,Clothing,Boat,12343.84,1,30,3703.15,8640.69,COD,Tablet - Android,23-06-2025,Low
5372,2372,64,Male,Hyderabad,Beauty,Boat,43537.94,1,25,10884.48,32653.46,Card,Tablet - Android,14-10-2025,Medium
5373,2373,50,Female,Hyderabad,Electronics,Sony,15038.39,3,40,6015.36,27069.09,Card,Mobile - iOS,04-11-2025,Medium
5374,2374,36,Female,Hyderabad,Clothing,Samsung,55917.22,3,0,0,167751.66,UPI,Laptop - Mac,02-05-2025,High
5375,2375,50,Male,Chennai,Clothing,Puma,13967.18,5,10,1396.72,62852.3,Card,Laptop - Windows,10-10-2025,High
5376,2376,48,Female,Delhi,Sports,Boat,28087.78,4,40,11235.11,67410.68,Card,Tablet - iPad,21-01-2025,High
5377,2377,21,Female,Pune,Sports,Sony,43025.51,4,0,0,172102.04,UPI,Tablet - Android,27-02-2025,High
5378,2378,49,Female,Mumbai,Clothing,Apple,58933.09,5,15,8839.96,250465.65,COD,Mobile - Android,03-01-2025,High
5379,2379,59,Female,Chennai,Beauty,Nike,63236.86,4,30,18971.06,177063.2,UPI,Laptop - Windows,17-10-2025,High
5380,2380,45,Male,Hyderabad,Home,Sony,28094.88,5,0,0,140474.4,COD,Tablet - Android,09-10-2025,High
5381,2381,33,Male,Delhi,Sports,Puma,40637.11,3,15,6095.57,103624.62,COD,Laptop - Windows,24-05-2025,High
5382,2382,60,Male,Mumbai,Electronics,Apple,45577.73,4,20,9115.55,145848.72,Card,Laptop - Windows,11-09-2025,High
5383,2383,45,Female,Mumbai,Sports,Boat,27010.85,3,5,1350.54,76980.93,UPI,Laptop - Mac,09-06-2025,High
5384,2384,32,Male,Chennai,Beauty,Zara,58102.86,4,40,23241.14,139446.88,COD,Laptop - Mac,07-06-2025,High
5385,2385,39,Female,Mumbai,Clothing,Apple,8200.47,4,0,0,32801.88,UPI,Tablet - iPad,27-04-2025,Medium
5386,2386,48,Female,Mumbai,Clothing,Boat,40901.63,2,20,8180.33,65442.6,COD,Mobile - Android,22-12-2025,High
5387,2387,38,Male,Mumbai,Sports,Zara,35011.67,4,0,0,140046.68,COD,Laptop - Windows,30-05-2025,High
5388,2388,49,Male,Hyderabad,Electronics,Apple,18329.55,4,0,0,73318.2,Card,Mobile - iOS,25-04-2025,High
5389,2389,24,Male,Delhi,Clothing,Nike,19196.66,5,10,1919.67,86384.95,COD,Mobile - Android,13-11-2025,High
5390,2390,50,Male,Mumbai,Beauty,Puma,29425.01,3,10,2942.5,79447.53,COD,Mobile - iOS,30-03-2025,High
5391,2391,25,Female,Mumbai,Home,Nike,68613.94,2,30,20584.18,96059.52,Card,Mobile - Android,18-08-2025,High
5392,2392,31,Male,Pune,Home,Sony,10259.6,3,0,0,30778.8,COD,Mobile - iOS,16-09-2025,Medium
5393,2393,42,Female,Bangalore,Electronics,Sony,52394.91,3,40,20957.96,94310.85,Card,Laptop - Windows,18-05-2025,High
5394,2394,49,Female,Mumbai,Electronics,Sony,34989.19,1,0,0,34989.19,COD,Mobile - iOS,30-01-2025,Medium
5395,2395,45,Male,Delhi,Electronics,Nike,52187.39,3,30,15656.22,109593.51,UPI,Tablet - iPad,30-05-2025,High
5396,2396,19,Male,Pune,Beauty,Apple,22317.7,5,20,4463.54,89270.8,COD,Mobile - iOS,29-12-2025,High
5397,2397,34,Male,Mumbai,Home,Apple,66545.26,2,5,3327.26,126436,COD,Mobile - iOS,09-05-2025,High
5398,2398,44,Male,Bangalore,Sports,Boat,8399.1,1,30,2519.73,5879.37,COD,Laptop - Mac,05-05-2025,Low
5399,2399,19,Female,Chennai,Home,Puma,63400.52,1,25,15850.13,47550.39,UPI,Mobile - Android,18-11-2025,Medium
5400,2400,25,Female,Bangalore,Home,Zara,10588.03,3,30,3176.41,22234.86,COD,Tablet - Android,07-10-2025,Medium
5401,2401,55,Female,Bangalore,Electronics,Puma,15518.66,2,15,2327.8,26381.72,Card,Mobile - Android,14-07-2025,Medium
5402,2402,37,Male,Pune,Home,Adidas,9563.54,3,0,0,28690.62,UPI,Laptop - Mac,19-07-2025,Medium
5403,2403,54,Female,Chennai,Electronics,Nike,66423.81,2,0,0,132847.62,UPI,Tablet - iPad,29-12-2025,High
5404,2404,38,Female,Pune,Sports,Boat,59595.64,5,30,17878.69,208584.75,UPI,Tablet - iPad,15-02-2025,High
5405,2405,43,Male,Chennai,Electronics,Nike,4892.31,5,15,733.85,20792.3,COD,Mobile - Android,05-02-2025,Medium
5406,2406,48,Male,Delhi,Sports,Boat,72595.48,1,40,29038.19,43557.29,Card,Mobile - iOS,27-11-2025,Medium
5407,2407,37,Male,Pune,Beauty,Apple,76594.23,2,40,30637.69,91913.08,UPI,Mobile - iOS,23-08-2025,High
5408,2408,23,Male,Delhi,Clothing,Nike,75896.13,5,10,7589.61,341532.6,COD,Tablet - iPad,28-01-2025,High
5409,2409,32,Male,Bangalore,Electronics,Apple,14399.6,3,0,0,43198.8,COD,Tablet - iPad,11-02-2025,Medium
5410,2410,18,Female,Hyderabad,Sports,Boat,52353.14,2,40,20941.26,62823.76,UPI,Tablet - Android,22-04-2025,High
5411,2411,43,Male,Bangalore,Sports,Puma,11257.3,5,25,2814.32,42214.9,Card,Laptop - Mac,27-01-2025,Medium
5412,2412,46,Male,Pune,Sports,Sony,29110.53,4,10,2911.05,104797.92,UPI,Laptop - Mac,08-11-2025,High
5413,2413,19,Male,Mumbai,Sports,Adidas,77917.69,2,0,0,155835.38,COD,Tablet - iPad,25-05-2025,High
5414,2414,39,Male,Pune,Beauty,Apple,51666.01,5,10,5166.6,232497.05,UPI,Laptop - Mac,29-06-2025,High
5415,2415,46,Male,Delhi,Home,Nike,58500.6,5,5,2925.03,277877.85,UPI,Tablet - iPad,08-04-2025,High
5416,2416,26,Male,Hyderabad,Electronics,Apple,78065.5,1,40,31226.2,46839.3,UPI,Tablet - Android,22-08-2025,Medium
5417,2417,58,Female,Chennai,Home,Puma,13849.89,5,15,2077.48,58862.05,UPI,Mobile - Android,29-04-2025,High
5418,2418,38,Male,Pune,Clothing,Adidas,46152.25,5,5,2307.61,219223.2,COD,Laptop - Windows,03-10-2025,High
5419,2419,49,Male,Pune,Home,Puma,5417.14,3,25,1354.28,12188.58,UPI,Laptop - Windows,03-08-2025,Low
5420,2420,49,Male,Chennai,Electronics,Apple,36412.16,5,5,1820.61,172957.75,Card,Mobile - Android,07-04-2025,High
